Date,Open,High,Low,Close,Dividend,SplitRatio,SplitText
2020-12-02,16.700000762939453,16.700000762939453,16.0,16.299999237060547,,,
2020-12-03,16.5,16.5,15.5,15.899999618530273,,,
2020-12-04,16.0,20.799999237060547,15.600000381469727,20.0,,,
2020-12-07,17.600000381469727,19.200000762939453,16.600000381469727,17.600000381469727,,,
2020-12-08,17.600000381469727,18.0,17.0,17.100000381469727,,,
2020-12-09,18.100000381469727,18.299999237060547,16.700000762939453,17.0,,,
2020-12-10,16.799999237060547,17.0,16.299999237060547,16.799999237060547,,,
2020-12-11,16.899999618530273,16.899999618530273,16.100000381469727,16.600000381469727,,,
2020-12-14,16.5,16.600000381469727,16.200000762939453,16.5,,,
2020-12-15,16.600000381469727,16.600000381469727,15.600000381469727,16.100000381469727,,,
2020-12-16,16.299999237060547,16.299999237060547,15.699999809265137,16.0,,,
2020-12-17,16.0,16.700000762939453,15.800000190734863,16.200000762939453,,,
2020-12-18,16.5,17.0,16.0,16.200000762939453,,,
2020-12-21,16.0,16.100000381469727,15.699999809265137,15.899999618530273,,,
2020-12-22,15.800000190734863,15.899999618530273,15.300000190734863,15.5,,,
2020-12-23,15.800000190734863,16.600000381469727,15.300000190734863,16.399999618530273,,,
2020-12-24,17.299999237060547,22.0,17.299999237060547,19.100000381469727,,,
2020-12-28,19.600000381469727,21.5,18.299999237060547,18.600000381469727,,,
2020-12-29,18.799999237060547,18.799999237060547,17.0,17.0,,,
2020-12-30,19.700000762939453,24.600000381469727,18.899999618530273,23.299999237060547,,,
2020-12-31,20.0,21.799999237060547,18.299999237060547,18.5,,,
2021-01-04,19.0,19.5,17.200000762939453,18.600000381469727,,,
2021-01-05,18.700000762939453,27.600000381469727,18.700000762939453,26.200000762939453,,,
2021-01-06,23.5,24.700000762939453,20.0,22.0,,,
2021-01-07,23.899999618530273,25.0,22.5,23.899999618530273,,,
2021-01-08,17.5,19.5,17.5,19.5,,,
2021-01-11,20.399999618530273,27.5,20.100000381469727,25.799999237060547,,,
2021-01-12,30.100000381469727,34.79999923706055,28.0,29.299999237060547,,,
2021-01-13,37.5,40.5,33.5,37.20000076293945,,,
2021-01-14,36.400001525878906,37.0,32.099998474121094,36.0,,,
2021-01-15,34.599998474121094,35.099998474121094,30.200000762939453,33.599998474121094,,,
2021-01-19,35.0,36.900001525878906,33.5,34.099998474121094,,,
2021-01-20,34.79999923706055,34.900001525878906,31.0,32.5,,,
2021-01-21,34.900001525878906,43.0,33.20000076293945,42.5,,,
2021-01-22,41.29999923706055,43.900001525878906,38.5,40.5,,,
2021-01-25,40.70000076293945,41.5,33.400001525878906,38.099998474121094,,,
2021-01-26,39.20000076293945,40.599998474121094,38.0,39.099998474121094,,,
2021-01-27,35.099998474121094,56.0,34.0,53.20000076293945,,,
2021-01-28,69.80000305175781,90.0,50.0,61.0,,,
2021-01-29,73.0,74.0,59.099998474121094,62.0,,,
2021-02-01,73.80000305175781,74.0,64.5,71.0,,,
2021-02-02,68.69999694824219,69.30000305175781,61.5,64.5,,,
2021-02-03,65.30000305175781,70.80000305175781,63.29999923706055,69.0,,,
2021-02-04,68.30000305175781,69.0,65.0,67.4000015258789,,,
2021-02-05,66.19999694824219,77.5,64.0,75.5,,,
2021-02-08,84.4000015258789,100.0,84.0,98.9000015258789,,,
2021-02-09,97.0,117.0,96.9000015258789,106.0,,,
2021-02-10,117.0,132.0,109.0,119.0,,,
2021-02-11,159.0,195.0,140.0,173.0,,,
2021-02-12,154.0,158.0,135.0,147.0,,,
2021-02-16,154.0,158.0,115.0,140.0,,,
2021-02-17,122.0,127.0,111.0,116.0,,,
2021-02-18,115.0,137.0,114.0,121.0,,,
2021-02-19,130.0,131.0,120.0,121.0,,,
2021-02-22,124.5,131.0,121.0,123.0,,,
2021-02-23,99.30000305175781,112.0,85.0,111.0,,,
2021-02-24,112.0,118.0,106.0,111.0,,,
2021-02-25,108.0,110.0,100.0,101.0,,,
2021-02-26,103.0,107.0,94.0,99.9000015258789,,,
2021-03-01,105.80000305175781,107.0,101.0,102.0,,,
2021-03-02,101.19999694824219,102.0,91.0,93.0,,,
2021-03-03,98.0,101.0,92.0,94.80000305175781,,,
2021-03-04,90.9000015258789,91.0,74.0,78.5999984741211,,,
2021-03-05,79.0,83.9000015258789,65.0,80.69999694824219,,,
2021-03-08,90.0,94.0,85.0,85.0999984741211,,,
2021-03-09,89.19999694824219,101.0,86.5,98.9000015258789,,,
2021-03-10,102.0,107.0,90.0,95.0,,,
2021-03-11,96.80000305175781,100.0,93.0999984741211,98.9000015258789,,,
2021-03-12,96.4000015258789,102.0,95.30000305175781,102.0,,,
2021-03-15,105.5,106.0,101.0,103.0,,,
2021-03-16,103.0,104.0,91.5,95.80000305175781,,,
2021-03-17,92.69999694824219,101.0,91.0,98.69999694824219,,,
2021-03-18,97.0999984741211,101.0,93.0999984741211,94.19999694824219,,,
2021-03-19,95.19999694824219,97.0,92.0,94.69999694824219,,,
2021-03-22,94.69999694824219,95.5999984741211,91.0,91.0999984741211,,,
2021-03-23,90.0,93.0,87.0999984741211,88.19999694824219,,,
2021-03-24,86.4000015258789,86.9000015258789,77.0999984741211,77.5999984741211,,,
2021-03-25,73.0,83.0,70.0,82.80000305175781,,,
2021-03-26,83.0,85.0,77.4000015258789,80.0,,,
2021-03-29,78.0,84.0,78.0,78.19999694824219,,,
2021-03-30,79.9000015258789,80.0,74.0999984741211,77.5999984741211,,,
2021-03-31,78.5999984741211,79.0,76.0,76.0999984741211,,,
2021-04-01,76.0999984741211,76.19999694824219,72.0,73.80000305175781,,,
2021-04-05,57.0,60.29999923706055,56.0,58.29999923706055,,,
2021-04-06,58.900001525878906,59.900001525878906,56.20000076293945,56.900001525878906,,,
2021-04-07,56.0,56.0,50.0,50.5,,,
2021-04-08,47.900001525878906,54.0,45.599998474121094,51.70000076293945,,,
2021-04-09,53.29999923706055,55.900001525878906,50.5,50.79999923706055,,,
2021-04-12,49.5,49.5,46.0,46.0,,,
2021-04-13,44.20000076293945,46.099998474121094,42.20000076293945,44.79999923706055,,,
2021-04-14,43.79999923706055,44.5,42.70000076293945,42.79999923706055,,,
2021-04-15,43.70000076293945,52.79999923706055,43.5,45.5,,,
2021-04-16,47.599998474121094,48.0,44.099998474121094,45.099998474121094,,,
2021-04-19,45.70000076293945,50.5,45.0,48.79999923706055,,,
2021-04-20,48.099998474121094,49.900001525878906,45.0,45.0,,,
2021-04-21,45.099998474121094,48.5,45.0,47.79999923706055,,,
2021-04-22,48.5,52.099998474121094,47.5,48.5,,,
2021-04-23,50.900001525878906,51.20000076293945,48.099998474121094,48.20000076293945,,,
2021-04-26,49.099998474121094,54.70000076293945,48.5,53.5,,,
2021-04-27,56.5,58.70000076293945,51.0,52.099998474121094,,,
2021-04-28,52.70000076293945,54.5,51.29999923706055,52.70000076293945,,,
2021-04-29,52.29999923706055,53.70000076293945,49.099998474121094,50.599998474121094,,,
2021-04-30,50.20000076293945,52.5,49.20000076293945,49.70000076293945,,,
2021-05-03,50.79999923706055,52.0,48.099998474121094,50.0,,,
2021-05-04,48.599998474121094,48.70000076293945,46.0,47.099998474121094,,,
2021-05-05,47.5,47.900001525878906,44.0,45.0,,,
2021-05-06,44.0,44.900001525878906,41.0,41.5,,,
2021-05-07,42.29999923706055,45.400001525878906,42.29999923706055,44.099998474121094,,,
2021-05-10,44.70000076293945,45.70000076293945,41.5,41.70000076293945,,,
2021-05-11,39.70000076293945,42.5,39.0,41.79999923706055,,,
2021-05-12,41.099998474121094,42.900001525878906,39.0,39.20000076293945,,,
2021-05-13,40.099998474121094,40.79999923706055,36.0,38.599998474121094,,,
2021-05-14,39.0,40.70000076293945,38.5,39.5,,,
2021-05-17,40.0,44.599998474121094,39.79999923706055,44.400001525878906,,,
2021-05-18,44.5,47.5,44.5,45.5,,,
2021-05-19,42.5,43.79999923706055,41.5,41.900001525878906,,,
2021-05-20,43.0,43.5,41.599998474121094,42.70000076293945,,,
2021-05-21,43.0,44.0,42.0,42.5,,,
2021-05-24,36.900001525878906,38.400001525878906,36.0,36.400001525878906,,,
2021-05-25,37.099998474121094,42.0,36.0,37.400001525878906,,,
2021-05-26,38.400001525878906,38.5,36.20000076293945,37.20000076293945,,,
2021-05-27,37.20000076293945,37.599998474121094,35.5,35.900001525878906,,,
2021-05-28,33.70000076293945,34.18000030517578,30.5,30.5,,0.1,1:10
2021-06-01,30.200000762939453,33.0,30.200000762939453,32.79999923706055,,,
2021-06-02,32.70000076293945,32.900001525878906,30.700000762939453,31.200000762939453,,,
2021-06-03,32.79999923706055,41.0,32.5,35.29999923706055,,,
2021-06-04,36.5,36.599998474121094,31.700000762939453,31.899999618530273,,,
2021-06-07,32.5,34.29999923706055,32.400001525878906,33.099998474121094,,,
2021-06-08,33.400001525878906,33.79999923706055,32.0,33.5,,,
2021-06-09,33.70000076293945,36.5,33.70000076293945,34.400001525878906,,,
2021-06-10,34.599998474121094,35.20000076293945,32.70000076293945,33.5,,,
2021-06-11,33.900001525878906,34.900001525878906,33.400001525878906,34.5,,,
2021-06-14,34.599998474121094,35.29999923706055,33.20000076293945,33.400001525878906,,,
2021-06-15,33.79999923706055,33.79999923706055,31.299999237060547,31.799999237060547,,,
2021-06-16,31.200000762939453,31.649999618530273,30.200000762939453,31.399999618530273,,,
2021-06-17,30.799999237060547,32.0,30.600000381469727,30.799999237060547,,,
2021-06-18,30.799999237060547,30.799999237060547,29.0,29.399999618530273,,,
2021-06-21,28.600000381469727,28.700000762939453,26.899999618530273,27.299999237060547,,,
2021-06-22,27.200000762939453,28.600000381469727,25.799999237060547,27.899999618530273,,,
2021-06-23,28.0,28.5,27.299999237060547,27.700000762939453,,,
2021-06-24,28.299999237060547,28.489999771118164,27.200000762939453,27.5,,,
2021-06-25,27.700000762939453,28.0,27.0,27.100000381469727,,,
2021-06-28,27.399999618530273,27.799999237060547,26.600000381469727,27.200000762939453,,,
2021-06-29,27.200000762939453,27.299999237060547,26.200000762939453,26.399999618530273,,,
2021-06-30,26.299999237060547,26.450000762939453,25.5,26.049999237060547,,,
2021-07-01,26.100000381469727,27.299999237060547,25.899999618530273,26.0,,,
2021-07-02,26.290000915527344,26.299999237060547,24.600000381469727,25.100000381469727,,,
2021-07-06,25.0,25.700000762939453,23.799999237060547,24.399999618530273,,,
2021-07-07,24.299999237060547,24.399999618530273,22.299999237060547,22.899999618530273,,,
2021-07-08,21.799999237060547,24.5,21.600000381469727,22.700000762939453,,,
2021-07-09,23.0,24.600000381469727,22.700000762939453,24.5,,,
2021-07-12,24.209999084472656,24.399999618530273,22.700000762939453,22.700000762939453,,,
2021-07-13,22.700000762939453,23.100000381469727,22.200000762939453,22.299999237060547,,,
2021-07-14,22.700000762939453,23.0,21.399999618530273,21.600000381469727,,,
2021-07-15,21.600000381469727,22.399999618530273,21.100000381469727,21.600000381469727,,,
2021-07-16,21.600000381469727,21.700000762939453,20.299999237060547,20.299999237060547,,,
2021-07-19,19.270000457763672,21.5,18.899999618530273,20.299999237060547,,,
2021-07-20,20.399999618530273,21.100000381469727,19.799999237060547,20.899999618530273,,,
2021-07-21,21.299999237060547,22.399999618530273,21.0,21.700000762939453,,,
2021-07-22,21.700000762939453,21.899999618530273,20.399999618530273,20.399999618530273,,,
2021-07-23,20.399999618530273,20.450000762939453,19.600000381469727,20.100000381469727,,,
2021-07-26,19.799999237060547,21.1200008392334,19.700000762939453,20.200000762939453,,,
2021-07-27,20.200000762939453,20.200000762939453,19.200000762939453,19.799999237060547,,,
2021-07-28,19.799999237060547,21.5,19.700000762939453,21.399999618530273,,,
2021-07-29,21.399999618530273,22.399999618530273,20.700000762939453,21.5,,,
2021-07-30,21.200000762939453,21.799999237060547,20.399999618530273,20.799999237060547,,,
2021-08-02,21.299999237060547,21.799999237060547,20.700000762939453,21.0,,,
2021-08-03,21.100000381469727,21.110000610351562,20.299999237060547,20.899999618530273,,,
2021-08-04,20.799999237060547,20.899999618530273,20.100000381469727,20.200000762939453,,,
2021-08-05,22.700000762939453,26.799999237060547,21.799999237060547,25.0,,,
2021-08-06,25.59000015258789,25.700000762939453,22.5,23.0,,,
2021-08-09,23.600000381469727,23.700000762939453,22.299999237060547,22.700000762939453,,,
2021-08-10,22.600000381469727,22.700000762939453,21.200000762939453,21.700000762939453,,,
2021-08-11,21.600000381469727,22.399999618530273,21.219999313354492,22.299999237060547,,,
2021-08-12,22.399999618530273,22.5,21.399999618530273,21.799999237060547,,,
2021-08-13,21.799999237060547,22.0,21.299999237060547,21.399999618530273,,,
2021-08-16,21.299999237060547,21.299999237060547,19.649999618530273,20.200000762939453,,,
2021-08-17,20.0,20.100000381469727,19.0,19.299999237060547,,,
2021-08-18,19.56999969482422,20.600000381469727,19.399999618530273,19.899999618530273,,,
2021-08-19,19.5,19.899999618530273,18.600000381469727,18.700000762939453,,,
2021-08-20,19.190000534057617,19.299999237060547,18.700000762939453,19.100000381469727,,,
2021-08-23,18.809999465942383,19.600000381469727,18.68000030517578,19.600000381469727,,,
2021-08-24,19.700000762939453,21.700000762939453,19.5,20.899999618530273,,,
2021-08-25,21.299999237060547,22.0,20.5,21.0,,,
2021-08-26,21.0,22.399999618530273,21.0,21.700000762939453,,,
2021-08-27,22.0,22.899999618530273,21.600000381469727,22.5,,,
2021-08-30,22.65999984741211,22.700000762939453,21.25,22.299999237060547,,,
2021-08-31,22.100000381469727,23.0,21.610000610351562,23.0,,,
2021-09-01,22.56999969482422,23.399999618530273,22.149999618530273,22.5,,,
2021-09-02,22.899999618530273,24.299999237060547,22.299999237060547,23.5,,,
2021-09-03,23.399999618530273,23.5,22.600000381469727,22.899999618530273,,,
2021-09-07,22.799999237060547,23.799999237060547,22.5,22.700000762939453,,,
2021-09-08,22.5,22.600000381469727,21.299999237060547,21.600000381469727,,,
2021-09-09,21.5,22.700000762939453,21.100000381469727,22.100000381469727,,,
2021-09-10,22.399999618530273,22.600000381469727,21.5,21.600000381469727,,,
2021-09-13,22.100000381469727,24.899999618530273,21.399999618530273,24.399999618530273,,,
2021-09-14,24.299999237060547,24.5,22.600000381469727,23.0,,,
2021-09-15,23.0,26.899999618530273,22.899999618530273,26.5,,,
2021-09-16,26.520000457763672,28.799999237060547,25.100000381469727,25.799999237060547,,,
2021-09-17,26.0,26.700000762939453,24.5,25.5,,,
2021-09-20,24.299999237060547,24.799999237060547,22.799999237060547,23.299999237060547,,,
2021-09-21,23.700000762939453,24.600000381469727,23.399999618530273,24.0,,,
2021-09-22,24.440000534057617,25.5,24.43000030517578,24.899999618530273,,,
2021-09-23,25.299999237060547,25.899999618530273,24.450000762939453,25.799999237060547,,,
2021-09-24,25.280000686645508,26.700000762939453,25.280000686645508,25.5,,,
2021-09-27,25.399999618530273,27.5,25.299999237060547,27.399999618530273,,,
2021-09-28,27.399999618530273,28.200000762939453,25.610000610351562,26.100000381469727,,,
2021-09-29,26.200000762939453,26.600000381469727,24.0,24.0,,,
2021-09-30,24.299999237060547,25.5,24.100000381469727,24.399999618530273,,,
2021-10-01,24.899999618530273,25.299999237060547,24.200000762939453,25.0,,,
2021-10-04,25.0,25.200000762939453,23.299999237060547,23.399999618530273,,,
2021-10-05,23.899999618530273,24.5,23.100000381469727,23.5,,,
2021-10-06,23.309999465942383,23.399999618530273,22.100000381469727,23.0,,,
2021-10-07,23.100000381469727,23.700000762939453,23.0,23.5,,,
2021-10-08,23.40999984741211,23.5,22.700000762939453,23.0,,,
2021-10-11,23.399999618530273,24.0,23.100000381469727,23.600000381469727,,,
2021-10-12,23.799999237060547,24.100000381469727,23.100000381469727,23.600000381469727,,,
2021-10-13,23.799999237060547,24.299999237060547,23.100000381469727,24.100000381469727,,,
2021-10-14,24.450000762939453,24.5,23.600000381469727,24.0,,,
2021-10-15,23.920000076293945,24.5,23.700000762939453,23.799999237060547,,,
2021-10-18,23.899999618530273,24.700000762939453,23.299999237060547,24.299999237060547,,,
2021-10-19,24.799999237060547,25.770000457763672,24.5,25.5,,,
2021-10-20,25.799999237060547,25.979999542236328,24.899999618530273,25.5,,,
2021-10-21,25.299999237060547,25.700000762939453,24.450000762939453,24.700000762939453,,,
2021-10-22,24.100000381469727,24.399999618530273,23.5,24.200000762939453,,,
2021-10-25,23.399999618530273,24.0,23.200000762939453,23.899999618530273,,,
2021-10-26,24.0,24.100000381469727,23.299999237060547,23.5,,,
2021-10-27,23.399999618530273,23.780000686645508,22.299999237060547,22.600000381469727,,,
2021-10-28,22.600000381469727,23.989999771118164,22.510000228881836,23.799999237060547,,,
2021-10-29,23.899999618530273,24.200000762939453,23.399999618530273,23.5,,,
2021-11-01,23.5,24.5,23.399999618530273,24.5,,,
2021-11-02,24.34000015258789,24.5,23.5,23.899999618530273,,,
2021-11-03,23.600000381469727,24.299999237060547,23.399999618530273,23.899999618530273,,,
2021-11-04,23.899999618530273,24.399999618530273,23.5,23.600000381469727,,,
2021-11-05,23.899999618530273,24.0,23.100000381469727,23.399999618530273,,,
2021-11-08,24.899999618530273,25.0,24.0,24.700000762939453,,,
2021-11-09,24.600000381469727,24.600000381469727,23.299999237060547,24.0,,,
2021-11-10,23.700000762939453,23.899999618530273,22.5,22.700000762939453,,,
2021-11-11,22.899999618530273,23.0,22.299999237060547,22.700000762939453,,,
2021-11-12,23.0,23.0,22.399999618530273,22.700000762939453,,,
2021-11-15,22.899999618530273,23.0,21.600000381469727,21.799999237060547,,,
2021-11-16,21.799999237060547,21.799999237060547,20.5,21.299999237060547,,,
2021-11-17,21.3799991607666,21.399999618530273,20.450000762939453,20.5,,,
2021-11-18,20.700000762939453,20.799999237060547,19.5,20.200000762939453,,,
2021-11-19,20.100000381469727,20.600000381469727,19.75,20.0,,,
2021-11-22,20.100000381469727,20.200000762939453,18.799999237060547,19.600000381469727,,,
2021-11-23,19.5,20.0,19.0,19.299999237060547,,,
2021-11-24,19.299999237060547,20.299999237060547,19.0,20.0,,,
2021-11-26,19.299999237060547,19.790000915527344,18.899999618530273,19.600000381469727,,,
2021-11-29,19.700000762939453,19.799999237060547,19.0,19.299999237060547,,,
2021-11-30,19.299999237060547,19.700000762939453,18.0,18.899999618530273,,,
2021-12-01,19.0,19.0,17.299999237060547,17.600000381469727,,,
2021-12-02,17.700000762939453,18.200000762939453,17.200000762939453,18.100000381469727,,,
2021-12-03,18.0,18.100000381469727,17.0,17.200000762939453,,,
2021-12-06,16.989999771118164,17.899999618530273,16.100000381469727,17.399999618530273,,,
2021-12-07,17.899999618530273,18.299999237060547,17.549999237060547,17.799999237060547,,,
2021-12-08,18.0,18.899999618530273,17.600000381469727,18.5,,,
2021-12-09,18.170000076293945,18.399999618530273,17.5,17.600000381469727,,,
2021-12-10,17.799999237060547,18.200000762939453,17.0,17.200000762939453,,,
2021-12-13,17.139999389648438,17.190000534057617,16.200000762939453,16.299999237060547,,,
2021-12-14,16.200000762939453,16.5,15.300000190734863,15.399999618530273,,,
2021-12-15,15.5,16.299999237060547,15.0,16.100000381469727,,,
2021-12-16,16.299999237060547,16.399999618530273,15.25,15.300000190734863,,,
2021-12-17,15.199999809265137,16.200000762939453,14.869999885559082,15.699999809265137,,,
2021-12-20,15.100000381469727,15.399999618530273,14.800000190734863,15.300000190734863,,,
2021-12-21,15.300000190734863,16.0,15.300000190734863,15.399999618530273,,,
2021-12-22,15.399999618530273,15.600000381469727,15.0,15.600000381469727,,,
2021-12-23,15.699999809265137,16.299999237060547,15.399999618530273,16.0,,,
2021-12-27,16.0,16.0,15.300000190734863,15.399999618530273,,,
2021-12-28,15.100000381469727,15.399999618530273,14.550000190734863,14.600000381469727,,,
2021-12-29,14.800000190734863,14.800000190734863,13.699999809265137,13.800000190734863,,,
2021-12-30,13.800000190734863,14.899999618530273,13.600000381469727,14.5,,,
2021-12-31,14.300000190734863,14.699999809265137,14.0,14.199999809265137,,,
2022-01-03,14.199999809265137,15.300000190734863,14.199999809265137,15.300000190734863,,,
2022-01-04,15.300000190734863,15.489999771118164,14.800000190734863,15.300000190734863,,,
2022-01-05,15.300000190734863,15.5,14.100000381469727,14.300000190734863,,,
2022-01-06,14.399999618530273,14.699999809265137,13.699999809265137,14.199999809265137,,,
2022-01-07,14.449999809265137,14.699999809265137,13.800000190734863,13.899999618530273,,,
2022-01-10,13.800000190734863,13.899999618530273,13.199999809265137,13.5,,,
2022-01-11,13.300000190734863,14.199999809265137,13.300000190734863,13.800000190734863,,,
2022-01-12,14.100000381469727,14.199999809265137,13.399999618530273,13.800000190734863,,,
2022-01-13,13.899999618530273,14.199999809265137,13.5,13.5,,,
2022-01-14,13.399999618530273,13.649999618530273,13.300000190734863,13.5,,,
2022-01-18,13.399999618530273,13.600000381469727,12.800000190734863,12.800000190734863,,,
2022-01-19,12.949999809265137,13.0,12.319999694824219,12.600000381469727,,,
2022-01-20,12.800000190734863,13.0,12.300000190734863,12.300000190734863,,,
2022-01-21,12.140000343322754,12.350000381469727,11.199999809265137,11.300000190734863,,,
2022-01-24,11.100000381469727,11.199999809265137,10.0,10.899999618530273,,,
2022-01-25,10.899999618530273,11.899999618530273,10.800000190734863,11.699999809265137,,,
2022-01-26,12.0,12.300000190734863,10.75,11.0,,,
2022-01-27,11.100000381469727,11.199999809265137,10.5,10.800000190734863,,,
2022-01-28,10.800000190734863,11.5,10.699999809265137,11.399999618530273,,,
2022-01-31,11.5,12.0,11.5,11.899999618530273,,,
2022-02-01,12.100000381469727,12.899999618530273,11.850000381469727,12.800000190734863,,,
2022-02-02,12.800000190734863,12.899999618530273,11.949999809265137,12.399999618530273,,,
2022-02-03,11.800000190734863,12.25,11.800000190734863,11.899999618530273,,,
2022-02-04,11.899999618530273,12.300000190734863,11.699999809265137,12.100000381469727,,,
2022-02-07,13.300000190734863,15.199999809265137,13.100000381469727,14.550000190734863,,,
2022-02-08,14.399999618530273,15.0,13.899999618530273,14.800000190734863,,,
2022-02-09,15.130000114440918,17.5,15.100000381469727,17.25,,,
2022-02-10,17.399999618530273,19.5,17.299999237060547,18.299999237060547,,,
2022-02-11,19.399999618530273,20.399999618530273,17.399999618530273,19.0,,,
2022-02-14,18.299999237060547,18.5,16.450000762939453,17.100000381469727,,,
2022-02-15,17.700000762939453,18.799999237060547,17.399999618530273,18.299999237060547,,,
2022-02-16,18.299999237060547,18.5,17.450000762939453,17.899999618530273,,,
2022-02-17,17.899999618530273,18.09000015258789,16.5,16.799999237060547,,,
2022-02-18,16.5,17.0,15.5,16.5,,,
2022-02-22,15.699999809265137,16.700000762939453,15.600000381469727,16.100000381469727,,,
2022-02-23,16.200000762939453,16.280000686645508,15.199999809265137,15.5,,,
2022-02-24,14.199999809265137,16.100000381469727,13.800000190734863,15.899999618530273,,,
2022-02-25,16.0,16.049999237060547,15.300000190734863,15.699999809265137,,,
2022-02-28,15.699999809265137,16.799999237060547,15.5,16.600000381469727,,,
2022-03-01,17.0,17.100000381469727,15.699999809265137,16.200000762939453,,,
2022-03-02,16.299999237060547,16.5,15.899999618530273,16.0,,,
2022-03-03,16.5,17.200000762939453,15.899999618530273,16.700000762939453,,,
2022-03-04,16.600000381469727,16.899999618530273,16.100000381469727,16.299999237060547,,,
2022-03-07,16.200000762939453,19.0,16.0,18.799999237060547,,,
2022-03-08,19.399999618530273,19.5,17.299999237060547,17.899999618530273,,,
2022-03-09,18.200000762939453,18.600000381469727,17.700000762939453,18.200000762939453,,,
2022-03-10,17.600000381469727,18.799999237060547,17.200000762939453,17.600000381469727,,,
2022-03-11,17.899999618530273,18.200000762939453,17.149999618530273,17.799999237060547,,,
2022-03-14,18.0,18.0,16.049999237060547,16.200000762939453,,,
2022-03-15,15.899999618530273,16.200000762939453,15.199999809265137,16.0,,,
2022-03-16,16.399999618530273,17.0,15.800000190734863,16.899999618530273,,,
2022-03-17,17.0,17.200000762939453,16.700000762939453,17.0,,,
2022-03-18,16.899999618530273,17.200000762939453,16.399999618530273,17.0,,,
2022-03-21,17.200000762939453,17.799999237060547,17.100000381469727,17.200000762939453,,,
2022-03-22,17.5,17.899999618530273,17.229999542236328,17.700000762939453,,,
2022-03-23,18.0,18.5,17.649999618530273,17.799999237060547,,,
2022-03-24,18.100000381469727,18.100000381469727,17.100000381469727,17.399999618530273,,,
2022-03-25,17.399999618530273,17.399999618530273,16.799999237060547,17.299999237060547,,,
2022-03-28,17.200000762939453,18.799999237060547,17.200000762939453,18.399999618530273,,,
2022-03-29,18.399999618530273,19.0,17.899999618530273,19.0,,,
2022-03-30,18.899999618530273,20.0,18.299999237060547,18.5,,,
2022-03-31,18.600000381469727,18.899999618530273,18.299999237060547,18.399999618530273,,,
2022-04-01,18.600000381469727,18.899999618530273,17.799999237060547,18.0,,,
2022-04-04,18.100000381469727,18.899999618530273,18.100000381469727,18.700000762939453,,,
2022-04-05,18.799999237060547,19.0,17.5,17.700000762939453,,,
2022-04-06,17.899999618530273,18.0,16.799999237060547,17.299999237060547,,,
2022-04-07,17.299999237060547,17.299999237060547,16.299999237060547,16.899999618530273,,,
2022-04-08,16.600000381469727,16.899999618530273,16.5,16.600000381469727,,,
2022-04-11,17.5,21.399999618530273,17.5,19.899999618530273,,,
2022-04-12,20.0,21.200000762939453,18.799999237060547,20.0,,,
2022-04-13,20.799999237060547,23.299999237060547,20.6299991607666,22.399999618530273,,,
2022-04-14,23.0,23.600000381469727,21.600000381469727,23.5,,,
2022-04-18,23.5,23.799999237060547,21.700000762939453,22.200000762939453,,,
2022-04-19,22.5,24.100000381469727,22.25,24.0,,,
2022-04-20,24.399999618530273,24.5,22.700000762939453,23.0,,,
2022-04-21,23.299999237060547,23.399999618530273,20.799999237060547,21.100000381469727,,,
2022-04-22,21.0,23.190000534057617,20.3799991607666,22.299999237060547,,,
2022-04-25,21.899999618530273,21.899999618530273,20.0,20.5,,,
2022-04-26,20.200000762939453,20.700000762939453,19.700000762939453,19.799999237060547,,,
2022-04-27,19.899999618530273,20.100000381469727,18.100000381469727,18.100000381469727,,,
2022-04-28,18.700000762939453,19.600000381469727,17.700000762939453,19.399999618530273,,,
2022-04-29,19.399999618530273,21.0,18.399999618530273,18.700000762939453,,,
2022-05-02,18.600000381469727,19.899999618530273,18.600000381469727,19.899999618530273,,,
2022-05-03,19.399999618530273,21.200000762939453,19.399999618530273,21.100000381469727,,,
2022-05-04,21.0,21.100000381469727,19.899999618530273,20.899999618530273,,,
2022-05-05,20.700000762939453,20.799999237060547,19.5,19.700000762939453,,,
2022-05-06,19.5,19.799999237060547,18.5,19.200000762939453,,,
2022-05-09,18.899999618530273,18.899999618530273,17.5,17.600000381469727,,,
2022-05-10,19.200000762939453,19.3799991607666,17.799999237060547,18.600000381469727,,,
2022-05-11,19.0,20.200000762939453,18.5,18.700000762939453,,,
2022-05-12,18.299999237060547,19.0,17.600000381469727,18.600000381469727,,,
2022-05-13,18.600000381469727,19.600000381469727,18.549999237060547,19.0,,,
2022-05-16,19.0,19.399999618530273,18.5,18.799999237060547,,,
2022-05-17,19.200000762939453,20.600000381469727,19.200000762939453,20.5,,,
2022-05-18,20.399999618530273,21.200000762939453,19.200000762939453,19.700000762939453,,,
2022-05-19,19.200000762939453,20.299999237060547,19.200000762939453,20.200000762939453,,,
2022-05-20,20.299999237060547,20.600000381469727,18.950000762939453,19.299999237060547,,,
2022-05-23,19.299999237060547,19.75,18.600000381469727,19.5,,,
2022-05-24,19.200000762939453,19.200000762939453,18.5,18.5,,,
2022-05-25,18.899999618530273,19.0,18.100000381469727,18.700000762939453,,,
2022-05-26,18.700000762939453,19.799999237060547,18.700000762939453,19.399999618530273,,,
2022-05-27,19.299999237060547,19.649999618530273,19.100000381469727,19.5,,,
2022-05-31,20.0,20.899999618530273,19.100000381469727,19.600000381469727,,,
2022-06-01,19.600000381469727,19.799999237060547,18.799999237060547,19.5,,,
